Žurnāls: ppo_trader_Risk Control Mode_ETH.log

Ierīce: cpu  |  AMP: False
Eksperiments: Risk Control Mode

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 772,429 sveces  |  2019-01-05 05:00:00 → 2026-05-13 02:40:00
Izmantojam     : 331,041 sveces  |  2023-03-20 14:35:00 → 2026-05-13 02:40:00
Apmācība (~2g) : 0..220,694  (2023-03-20 14:35:00 → 2025-04-24 23:05:00)
Tests  (~1g)   : 220,694..331,041  (2025-04-24 23:10:00 → 2026-05-13 02:40:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.000898  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.000898
Kontrolpunkti: checkpoints_Risk Control Mode_ETH/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    56,320   110    -0.00335  +0.0000  0.0022  0.005↓    0.0%  -5.186  4.37e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    56,832   111    -0.00335  +0.0000  0.0019  0.005↓    0.0%  -3.249  4.14e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    57,344   112    -0.00335  -0.0000  0.0020  0.005↓    0.0%  -4.700  3.93e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    57,856   113    -0.00335  +0.0000  0.0017  0.005↓    0.0%  -0.331  3.71e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    58,368   114    -0.00324  +0.0000  0.0019  0.005↓    0.0%  -2.669  3.51e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    58,880   115    -0.00318  -0.0000  0.0021  0.005↓    0.0%  -2.036  3.30e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    59,392   116    -0.00318  +0.0000  0.0021  0.005↓    0.0%  -3.746  3.11e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
  ✓ Kontrolpunkts: checkpoints_Risk Control Mode_ETH\ckpt_step0059392.pth  [79% apmācības]
    59,904   117    -0.00318  +0.0000  0.0019  0.005↓    0.0%  -2.261  2.92e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    60,416   118    -0.00300  +0.0000  0.0017  0.005↓    0.0%  -7.040  2.73e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    60,928   119    -0.00300  -0.0000  0.0018  0.005↓    0.0%  -1.649  2.55e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    61,440   120    -0.00337  -0.0004  0.0327  0.016↓    0.0%  +0.019  2.38e-05  99.2%/ 0.4%/ 0.0%/ 0.4%
    61,952   121    -0.00347  +0.0005  0.0071  0.008↓    0.0%  -0.291  2.21e-05  99.6%/ 0.0%/ 0.2%/ 0.2%
    62,464   122    -0.00347  -0.0000  0.0022  0.005↓    0.0%  -1.980  2.05e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    62,976   123    -0.00347  +0.0000  0.0019  0.005↓    0.0%  -6.144  1.89e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    63,488   124    -0.00347  -0.0000  0.0019  0.005↓    0.0%  -1.835  1.74e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    64,000   125    -0.00357  +0.0005  0.0059  0.007↓    0.0%  -0.104  1.60e-05  99.6%/ 0.0%/ 0.2%/ 0.2%
    64,512   126    -0.00357  +0.0000  0.0017  0.005↓    0.0%  -2.399  1.46e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    65,024   127    -0.00357  +0.0000  0.0018  0.005↓    0.0%  -1.807  1.33e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    65,536   128    -0.00386  -0.0008  0.0215  0.013↓    0.0%  -0.194  1.21e-05  99.2%/ 0.2%/ 0.2%/ 0.4%
    66,048   129    -0.00386  -0.0000  0.0023  0.005↓    0.0%  -2.593  1.09e-05  100.0%/ 0.0%/ 0.0%/ 0.0%
    66,560   130    -0.00350  +0.0000  0.0019  0.005↓    0.0%  -1.904  9.77e-06  100.0%/ 0.0%/ 0.0%/ 0.0%
    67,072   131    -0.00339  -0.0000  0.0017  0.005↓    0.0%  -6.222  8.72e-06  100.0%/ 0.0%/ 0.0%/ 0.0%
    67,584   132    -0.00349  +0.0001  0.0063  0.007↓    0.0%  -0.534  7.73e-06  99.6%/ 0.2%/ 0.0%/ 0.2%
    68,096   133    -0.00349  +0.0000  0.0017  0.005↓    0.0%  -3.210  6.81e-06  100.0%/ 0.0%/ 0.0%/ 0.0%
    68,608   134    -0.00375  -0.0017  0.0281  0.013↓    0.0%  -0.241  5.96e-06  99.6%/ 0.2%/ 0.0%/ 0.2%
    69,120   135    -0.00372  -0.0000  0.0049  0.006↓    0.0%  -0.403  5.17e-06  99.6%/ 0.0%/ 0.2%/ 0.2%
    69,632   136    -0.00372  +0.0000  0.0017  0.005↓    0.0%  -2.513  4.45e-06  100.0%/ 0.0%/ 0.0%/ 0.0%
    70,144   137    -0.00372  +0.0000  0.0016  0.005↓    0.0%  -2.818  3.79e-06  100.0%/ 0.0%/ 0.0%/ 0.0%
    70,656   138    -0.00343  +0.0000  0.0018  0.005↓    0.0%  -3.536  3.21e-06  100.0%/ 0.0%/ 0.0%/ 0.0%
    71,168   139    -0.00350  +0.0002  0.0038  0.006↓    0.0%  -0.699  2.69e-06  99.6%/ 0.2%/ 0.0%/ 0.2%
    71,680   140    -0.00350  +0.0000  0.0019  0.005↓    0.0%  -2.357  2.24e-06  100.0%/ 0.0%/ 0.0%/ 0.0%
    72,192   141    -0.00350  +0.0000  0.0021  0.005↓    0.0%  -1.566  1.86e-06  100.0%/ 0.0%/ 0.0%/ 0.0%
    72,704   142    -0.00340  +0.0000  0.0017  0.005↓    0.0%  -1.255  1.55e-06  100.0%/ 0.0%/ 0.0%/ 0.0%
    73,216   143    -0.00351  +0.0002  0.0069  0.007↓    0.0%  -0.171  1.31e-06  99.6%/ 0.0%/ 0.2%/ 0.2%
    73,728   144    -0.00325  -0.0000  0.0018  0.005↓    0.0%  -0.633  1.14e-06  100.0%/ 0.0%/ 0.0%/ 0.0%
    74,240   145    -0.00318  +0.0000  0.0021  0.005↓    0.0%  -0.652  1.03e-06  100.0%/ 0.0%/ 0.0%/ 0.0%
  ✓ Kontrolpunkts: checkpoints_Risk Control Mode_ETH\ckpt_step0074240.pth  [99% apmācības]
    74,752   146    -0.00318  +0.0000  0.0018  0.005↓    0.0%  -3.385  1.00e-06  100.0%/ 0.0%/ 0.0%/ 0.0%
    75,264   147    -0.00318  -0.0000  0.0018  0.005↓    0.0%  -2.624  1.03e-06  100.0%/ 0.0%/ 0.0%/ 0.0%
  ✓ Kontrolpunkts: checkpoints_Risk Control Mode_ETH\ckpt_step0075264.pth  [100% apmācības]

────────────────────────────────────────────────────────────────────────────────
  Vidējais ātrums: 596 soļi/sek
  Vidējā atlīdzība (pēdējie 10 atjauninājumi): -0.00318
  Galīgā entropija: 0.005  (sākums: 1.299)
────────────────────────────────────────────────────────────────────────────────

✓ Galīgais modelis saglabāts: ppo_trader_Risk Control Mode_ETH.pth

============================================================
