Žurnāls: ppo_trader_Realistic Mode, OP - 0.004 (Conservative)_SOL.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.004 (Conservative)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 563,641 sveces  |  2020-08-15 11:00:00 → 2025-12-25 13:20:00
Izmantojam     : 241,561 sveces  |  2023-09-08 19:20:00 → 2025-12-25 13:20:00
Apmācība (~2g) : 0..161,040  (2023-09-08 19:20:00 → 2025-03-20 23:15:00)
Tests  (~1g)   : 161,040..241,561  (2025-03-20 23:20:00 → 2025-12-25 13:20:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.004  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.004
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.004 (Conservative)_SOL/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    37,376    73    -0.00187  -0.0035  0.0020  0.964↓    1.8%  -0.084  1.50e-04  65.0%/ 7.8%/15.2%/11.9%
    37,888    74    -0.00191  -0.0010  0.0025  0.837↓    0.2%  -0.163  1.47e-04  68.8%/ 7.4%/13.3%/10.5%
    38,400    75    -0.00188  -0.0003  0.0018  0.839↓    0.0%  -0.232  1.44e-04  70.5%/ 5.7%/14.3%/ 9.6%
    38,912    76    -0.00186  -0.0013  0.0022  0.921↓    0.6%  +0.347  1.41e-04  64.5%/ 8.4%/16.2%/10.9%
    39,424    77    -0.00187  +0.0011  0.0008  0.856↓    0.2%  -0.792  1.38e-04  67.2%/ 6.6%/15.2%/10.9%
    39,936    78    -0.00189  -0.0007  0.0027  0.879↓    0.0%  +0.204  1.34e-04  68.6%/ 5.3%/15.2%/10.9%
    40,448    79    -0.00189  +0.0010  0.0011  0.900↓    0.1%  -0.052  1.31e-04  65.0%/ 6.2%/16.0%/12.7%
    40,960    80    -0.00177  -0.0020  0.0015  0.954↓    0.4%  -0.321  1.28e-04  61.9%/ 8.6%/16.0%/13.5%
    41,472    81    -0.00167  -0.0013  0.0012  0.897↓    0.0%  -0.480  1.25e-04  66.6%/ 6.1%/15.8%/11.5%
    41,984    82    -0.00163  -0.0010  0.0014  0.913↓    0.7%  -0.158  1.22e-04  69.5%/ 5.9%/14.6%/10.0%
    42,496    83    -0.00163  -0.0008  0.0019  0.963↓    0.5%  -0.312  1.19e-04  61.1%/ 8.0%/17.4%/13.5%
    43,008    84    -0.00159  -0.0015  0.0013  0.985↓    1.0%  +0.564  1.15e-04  60.0%/10.4%/16.8%/12.9%
    43,520    85    -0.00170  -0.0004  0.0015  1.009↓    0.3%  +0.327  1.12e-04  61.7%/10.2%/15.6%/12.5%
    44,032    86    -0.00171  +0.0009  0.0010  0.953↓    0.2%  -0.820  1.09e-04  64.5%/ 9.0%/13.3%/13.3%
    44,544    87    -0.00177  -0.0006  0.0018  1.049↓    0.6%  +0.077  1.06e-04  52.9%/12.9%/19.3%/14.8%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.004 (Conservative)_SOL\ckpt_step0044544.pth  [59% apmācības]
    45,056    88    -0.00182  -0.0017  0.0017  0.992↓    0.3%  +0.615  1.03e-04  60.0%/ 8.8%/17.4%/13.9%
    45,568    89    -0.00185  -0.0050  0.0015  0.953↓    0.0%  +0.333  1.00e-04  65.4%/ 7.4%/14.5%/12.7%
    46,080    90    -0.00191  -0.0007  0.0009  0.930↓    0.0%  +0.116  9.70e-05  66.4%/ 6.2%/15.4%/11.9%
    46,592    91    -0.00202  -0.0016  0.0009  0.982↓    0.5%  -0.940  9.40e-05  62.3%/ 8.2%/16.2%/13.3%
    47,104    92    -0.00208  -0.0019  0.0013  0.957↓    0.2%  -0.055  9.11e-05  60.5%/ 8.6%/17.2%/13.7%
    47,616    93    -0.00207  +0.0003  0.0006  0.913↓    0.0%  +0.160  8.81e-05  61.7%/ 5.3%/19.7%/13.3%
    48,128    94    -0.00205  +0.0001  0.0010  0.980↓    0.0%  -0.239  8.52e-05  59.8%/ 7.8%/19.3%/13.1%
    48,640    95    -0.00205  -0.0031  0.0012  0.975↓    0.1%  +0.018  8.23e-05  65.4%/ 7.4%/15.0%/12.1%
    49,152    96    -0.00206  -0.0027  0.0010  0.997↓    0.0%  -0.012  7.95e-05  60.2%/ 9.0%/16.6%/14.3%
    49,664    97    -0.00202  +0.0000  0.0008  0.932↓    0.2%  +0.341  7.67e-05  65.0%/ 7.4%/15.6%/11.9%
    50,176    98    -0.00201  -0.0022  0.0012  1.005↓    0.7%  +0.381  7.39e-05  59.2%/10.7%/15.0%/15.0%
    50,688    99    -0.00199  -0.0011  0.0010  0.927↓    0.1%  -0.249  7.12e-05  61.7%/ 7.8%/17.0%/13.5%
    51,200   100    -0.00218  +0.0007  0.0117  0.973↓    0.1%  +0.065  6.84e-05  59.6%/ 8.2%/18.2%/14.1%
    51,712   101    -0.00218  -0.0000  0.0015  0.927↓    0.0%  -0.296  6.58e-05  66.6%/ 6.2%/15.4%/11.7%
    52,224   102    -0.00219  +0.0010  0.0019  0.956↓    0.2%  +0.540  6.31e-05  61.1%/ 8.6%/16.6%/13.7%
    52,736   103    -0.00222  -0.0015  0.0022  0.969↓    0.0%  +0.167  6.06e-05  64.3%/ 9.2%/16.0%/10.5%
    53,248   104    -0.00222  +0.0002  0.0012  0.911↓    0.0%  +0.358  5.80e-05  66.0%/ 7.2%/13.9%/12.9%
    53,760   105    -0.00226  -0.0010  0.0022  0.936↓    0.2%  +0.164  5.55e-05  64.5%/ 5.3%/19.3%/10.9%
    54,272   106    -0.00232  -0.0035  0.0013  0.920↓    0.3%  +0.363  5.30e-05  64.8%/ 6.6%/15.6%/12.9%
    54,784   107    -0.00238  -0.0001  0.0015  0.927↓    0.2%  +0.227  5.06e-05  64.8%/ 8.0%/15.2%/11.9%
    55,296   108    -0.00239  -0.0005  0.0009  0.896↓    0.0%  +0.319  4.83e-05  67.2%/ 5.5%/16.4%/10.9%
    55,808   109    -0.00240  +0.0006  0.0009  0.882↓    0.1%  -1.162  4.59e-05  66.8%/ 5.5%/15.2%/12.5%
    56,320   110    -0.00223  -0.0001  0.0013  0.907↓    0.1%  -0.362  4.37e-05  65.8%/ 5.9%/15.0%/13.3%
    56,832   111    -0.00219  -0.0000  0.0007  0.849↓    0.0%  -1.242  4.14e-05  69.7%/ 4.9%/13.3%/12.1%
    57,344   112    -0.00219  -0.0004  0.0012  0.935↓    0.1%  -0.127  3.93e-05  63.3%/ 6.1%/17.4%/13.3%
    57,856   113    -0.00212  +0.0007  0.0008  0.895↓    0.0%  -0.127  3.71e-05  66.2%/ 7.0%/14.5%/12.3%
    58,368   114    -0.00218  +0.0017  0.0012  0.976↓    0.4%  +0.066  3.51e-05  60.0%/10.0%/16.2%/13.9%
    58,880   115    -0.00206  +0.0009  0.0008  0.919↓    0.0%  +0.410  3.30e-05  66.2%/ 7.0%/14.8%/11.9%
    59,392   116    -0.00205  -0.0007  0.0011  0.955↓    0.1%  -0.664  3.11e-05  62.1%/ 7.8%/16.4%/13.7%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.004 (Conservative)_SOL\ckpt_step0059392.pth  [79% apmācības]
    59,904   117    -0.00201  -0.0001  0.0027  0.911↓    0.0%  -0.617  2.92e-05  62.9%/ 5.9%/18.6%/12.7%
    60,416   118    -0.00206  -0.0013  0.0013  0.929↓    0.3%  +0.449  2.73e-05  59.0%/ 9.0%/16.8%/15.2%
    60,928   119    -0.00206  -0.0032  0.0009  0.914↓    0.2%  +0.159  2.55e-05  63.1%/ 9.4%/14.8%/12.7%
    61,440   120    -0.00200  -0.0001  0.0011  0.873↓    0.0%  -0.093  2.38e-05  63.5%/ 6.1%/17.2%/13.3%
    61,952   121    -0.00201  -0.0001  0.0008  0.881↓    0.0%  -0.714  2.21e-05  68.0%/ 5.7%/14.1%/12.3%
    62,464   122    -0.00197  -0.0012  0.0011  0.926↓    0.2%  -0.852  2.05e-05  63.5%/ 7.4%/17.8%/11.3%
    62,976   123    -0.00204  +0.0009  0.0007  0.932↓    0.3%  -1.075  1.89e-05  60.5%/ 9.2%/15.0%/15.2%
    63,488   124    -0.00197  +0.0004  0.0011  0.877↓    0.1%  -0.887  1.74e-05  68.6%/ 5.3%/14.1%/12.1%
    64,000   125    -0.00192  +0.0036  0.0014  0.938↓    0.5%  -1.604  1.60e-05  61.1%/ 9.2%/15.6%/14.1%
    64,512   126    -0.00187  +0.0019  0.0008  0.893↓    0.2%  -1.502  1.46e-05  63.9%/ 9.2%/14.1%/12.9%
    65,024   127    -0.00184  +0.0012  0.0013  0.870↓    0.0%  -0.647  1.33e-05  66.2%/ 4.9%/15.8%/13.1%
    65,536   128    -0.00177  -0.0010  0.0008  0.903↓    0.2%  -0.455  1.21e-05  64.8%/ 7.0%/15.0%/13.1%
    66,048   129    -0.00183  +0.0004  0.0018  0.973↓    0.1%  -0.406  1.09e-05  61.9%/ 7.8%/16.8%/13.5%
    66,560   130    -0.00185  -0.0002  0.0012  0.903↓    0.3%  -0.450  9.77e-06  68.6%/ 6.1%/13.3%/12.1%
