Žurnāls: ppo_trader_Realistic Mode, OP - 0.0008 (Active)_XRP.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.0008 (Active)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 772,455 sveces  |  2019-01-05 05:00:00 → 2026-05-13 04:50:00
Izmantojam     : 331,053 sveces  |  2023-03-20 15:45:00 → 2026-05-13 04:50:00
Apmācība (~2g) : 0..220,702  (2023-03-20 15:45:00 → 2025-04-25 00:55:00)
Tests  (~1g)   : 220,702..331,053  (2025-04-25 01:00:00 → 2026-05-13 04:50:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.0008  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.0008
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.0008 (Active)_XRP/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    55,808   109    -0.00071  +0.0014  0.0009  1.227↓    0.0%  -1.173  4.59e-05  43.8%/22.7%/18.6%/15.0%
    56,320   110    -0.00072  +0.0009  0.0009  1.233↓    0.0%  -2.594  4.37e-05  39.5%/23.8%/20.1%/16.6%
    56,832   111    -0.00070  +0.0017  0.0007  1.222↓    0.0%  -2.002  4.14e-05  43.0%/23.6%/17.8%/15.6%
    57,344   112    -0.00073  -0.0001  0.0009  1.237↓    0.0%  -3.756  3.93e-05  42.8%/21.7%/20.7%/14.8%
    57,856   113    -0.00070  -0.0015  0.0007  1.236↓    0.0%  -2.695  3.71e-05  39.5%/27.7%/17.0%/15.8%
    58,368   114    -0.00069  -0.0003  0.0008  1.238↓    0.0%  -1.967  3.51e-05  43.2%/21.7%/21.9%/13.3%
    58,880   115    -0.00066  -0.0003  0.0006  1.244↓    0.0%  -1.760  3.30e-05  40.6%/28.1%/16.8%/14.5%
    59,392   116    -0.00066  -0.0016  0.0008  1.221↓    0.0%  -1.058  3.11e-05  42.0%/22.5%/21.3%/14.3%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0008 (Active)_XRP\ckpt_step0059392.pth  [79% apmācības]
    59,904   117    -0.00066  -0.0011  0.0008  1.233↓    0.0%  -0.625  2.92e-05  44.3%/22.1%/19.1%/14.5%
    60,416   118    -0.00064  +0.0004  0.0006  1.213↓    0.0%  -2.169  2.73e-05  41.0%/21.1%/21.3%/16.6%
    60,928   119    -0.00061  -0.0001  0.0007  1.238↓    0.0%  -1.166  2.55e-05  42.0%/26.2%/17.4%/14.5%
    61,440   120    -0.00061  +0.0009  0.0005  1.219↓    0.0%  -2.647  2.38e-05  40.6%/22.1%/21.7%/15.6%
    61,952   121    -0.00062  -0.0020  0.0007  1.238↓    0.0%  -2.542  2.21e-05  42.0%/20.3%/22.3%/15.4%
    62,464   122    -0.00061  -0.0012  0.0006  1.251↓    0.0%  -2.390  2.05e-05  35.2%/31.2%/20.1%/13.5%
    62,976   123    -0.00062  -0.0011  0.0007  1.231↓    0.0%  -1.801  1.89e-05  41.8%/21.1%/20.7%/16.4%
    63,488   124    -0.00063  +0.0005  0.0005  1.220↓    0.0%  -2.566  1.74e-05  40.4%/27.3%/14.8%/17.4%
    64,000   125    -0.00061  -0.0014  0.0008  1.211↓    0.0%  -1.087  1.60e-05  41.6%/21.7%/19.9%/16.8%
