Žurnāls: ppo_trader_Realistic Mode, OP - 0.0001 (Overtrade)_ETH.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.0001 (Overtrade)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 772,429 sveces  |  2019-01-05 05:00:00 → 2026-05-13 02:40:00
Izmantojam     : 331,041 sveces  |  2023-03-20 14:35:00 → 2026-05-13 02:40:00
Apmācība (~2g) : 0..220,694  (2023-03-20 14:35:00 → 2025-04-24 23:05:00)
Tests  (~1g)   : 220,694..331,041  (2025-04-24 23:10:00 → 2026-05-13 02:40:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.0001  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.0001
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.0001 (Overtrade)_ETH/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    24,064    47    -0.00114  -0.0005  0.0012  1.292→    0.0%  -3.893  2.30e-04  32.6%/23.0%/27.9%/16.4%
    24,576    48    -0.00112  -0.0009  0.0013  1.291→    0.0%  -2.327  2.27e-04  31.1%/25.4%/25.6%/18.0%
    25,088    49    -0.00110  +0.0004  0.0012  1.294→    0.0%  -0.514  2.24e-04  31.6%/25.0%/26.8%/16.6%
    25,600    50    -0.00112  -0.0013  0.0013  1.284↓    0.0%  -2.326  2.22e-04  30.9%/20.9%/29.5%/18.8%
    26,112    51    -0.00114  +0.0005  0.0016  1.285↓    0.0%  -0.768  2.19e-04  34.0%/21.1%/28.7%/16.2%
    26,624    52    -0.00119  -0.0001  0.0013  1.276↓    0.0%  +0.185  2.16e-04  36.9%/24.4%/23.2%/15.4%
    27,136    53    -0.00133  -0.0014  0.0025  1.305↓    0.0%  -0.061  2.13e-04  30.5%/26.2%/27.9%/15.4%
    27,648    54    -0.00139  -0.0001  0.0014  1.276↓    0.0%  -1.176  2.10e-04  34.0%/21.5%/27.1%/17.4%
    28,160    55    -0.00139  +0.0004  0.0013  1.284↓    0.0%  -0.467  2.07e-04  30.5%/24.2%/26.8%/18.6%
    28,672    56    -0.00140  -0.0010  0.0012  1.280↓    0.0%  -0.088  2.04e-04  31.6%/21.3%/28.3%/18.8%
    29,184    57    -0.00141  -0.0007  0.0008  1.277↓    0.0%  -0.172  2.01e-04  30.7%/25.6%/25.0%/18.8%
    29,696    58    -0.00141  -0.0007  0.0010  1.285↓    0.0%  -2.232  1.98e-04  30.7%/21.3%/29.7%/18.4%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0001 (Overtrade)_ETH\ckpt_step0029696.pth  [40% apmācības]
    30,208    59    -0.00147  -0.0011  0.0011  1.276↓    0.0%  +0.008  1.95e-04  29.1%/26.6%/24.4%/19.9%
    30,720    60    -0.00147  +0.0005  0.0012  1.279↓    0.0%  -0.460  1.92e-04  29.3%/23.0%/28.3%/19.3%
    31,232    61    -0.00143  -0.0028  0.0010  1.266↓    0.0%  -1.760  1.89e-04  37.5%/19.7%/25.4%/17.4%
    31,744    62    -0.00135  +0.0006  0.0009  1.270↓    0.0%  -0.349  1.86e-04  34.2%/21.1%/27.0%/17.8%
    32,256    63    -0.00121  +0.0013  0.0009  1.247↓    0.0%  -0.352  1.82e-04  42.2%/19.7%/23.4%/14.6%
    32,768    64    -0.00115  -0.0019  0.0015  1.275↓    0.0%  -0.436  1.79e-04  30.7%/26.2%/24.8%/18.4%
    33,280    65    -0.00114  +0.0010  0.0011  1.256↓    0.0%  -0.617  1.76e-04  39.8%/19.7%/26.0%/14.5%
    33,792    66    -0.00120  -0.0003  0.0010  1.264↓    0.0%  -1.183  1.73e-04  33.4%/25.6%/23.2%/17.8%
    34,304    67    -0.00116  -0.0001  0.0012  1.264↓    0.0%  -2.199  1.70e-04  35.9%/20.3%/26.4%/17.4%
    34,816    68    -0.00118  -0.0014  0.0008  1.259↓    0.0%  -2.749  1.67e-04  35.5%/21.1%/25.2%/18.2%
    35,328    69    -0.00109  -0.0008  0.0010  1.274↓    0.0%  -1.613  1.63e-04  37.7%/19.7%/26.6%/16.0%
    35,840    70    -0.00115  -0.0007  0.0012  1.254↓    0.0%  +0.129  1.60e-04  36.1%/20.1%/26.0%/17.8%
    36,352    71    -0.00119  -0.0010  0.0013  1.294↓    0.0%  +0.145  1.57e-04  35.5%/29.9%/20.7%/13.9%
    36,864    72    -0.00122  -0.0000  0.0010  1.259↓    0.0%  +0.222  1.54e-04  33.0%/22.9%/24.4%/19.7%
    37,376    73    -0.00124  +0.0001  0.0010  1.262↓    0.0%  +0.227  1.50e-04  37.3%/20.1%/25.8%/16.8%
    37,888    74    -0.00126  -0.0013  0.0009  1.264↓    0.0%  -0.797  1.47e-04  38.5%/20.9%/24.2%/16.4%
    38,400    75    -0.00128  -0.0002  0.0010  1.262↓    0.0%  -0.693  1.44e-04  37.9%/19.7%/25.6%/16.8%
    38,912    76    -0.00123  -0.0029  0.0008  1.259↓    0.0%  -1.482  1.41e-04  36.3%/18.8%/27.7%/17.2%
    39,424    77    -0.00126  +0.0008  0.0007  1.259↓    0.0%  -0.909  1.38e-04  37.3%/21.1%/23.6%/18.0%
    39,936    78    -0.00124  -0.0007  0.0006  1.266↓    0.0%  -1.356  1.34e-04  32.8%/23.0%/26.0%/18.2%
    40,448    79    -0.00133  -0.0004  0.0012  1.251↓    0.0%  +0.069  1.31e-04  36.9%/20.5%/24.4%/18.2%
    40,960    80    -0.00123  -0.0003  0.0009  1.284↓    0.0%  -2.113  1.28e-04  35.4%/21.7%/25.6%/17.4%
    41,472    81    -0.00123  +0.0005  0.0008  1.233↓    0.0%  -0.218  1.25e-04  42.0%/17.8%/22.7%/17.6%
    41,984    82    -0.00118  -0.0006  0.0007  1.243↓    0.0%  -3.231  1.22e-04  41.2%/16.2%/25.4%/17.2%
    42,496    83    -0.00120  -0.0017  0.0007  1.231↓    0.0%  -0.927  1.19e-04  41.2%/17.2%/22.7%/18.9%
    43,008    84    -0.00125  -0.0002  0.0008  1.263↓    0.0%  -0.952  1.15e-04  35.0%/24.8%/22.7%/17.6%
    43,520    85    -0.00127  -0.0010  0.0008  1.251↓    0.0%  -0.259  1.12e-04  38.3%/22.7%/22.1%/17.0%
    44,032    86    -0.00127  -0.0013  0.0009  1.228↓    0.0%  -1.352  1.09e-04  41.4%/19.1%/19.3%/20.1%
    44,544    87    -0.00138  +0.0003  0.0031  1.263↓    0.0%  -0.611  1.06e-04  34.4%/21.5%/27.3%/16.8%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0001 (Overtrade)_ETH\ckpt_step0044544.pth  [59% apmācības]
    45,056    88    -0.00142  -0.0017  0.0010  1.249↓    0.0%  +0.136  1.03e-04  37.9%/20.3%/23.6%/18.2%
    45,568    89    -0.00138  -0.0007  0.0009  1.272↓    0.0%  -0.742  1.00e-04  36.9%/21.3%/24.4%/17.4%
    46,080    90    -0.00140  -0.0000  0.0009  1.212↓    0.0%  -0.347  9.70e-05  44.7%/17.0%/21.1%/17.2%
    46,592    91    -0.00135  -0.0006  0.0008  1.266↓    0.0%  -2.077  9.40e-05  37.5%/20.9%/23.6%/18.0%
    47,104    92    -0.00136  +0.0006  0.0007  1.227↓    0.0%  -1.094  9.11e-05  39.1%/19.7%/23.4%/17.8%
    47,616    93    -0.00131  -0.0009  0.0008  1.252↓    0.0%  -0.042  8.81e-05  33.2%/20.5%/27.9%/18.4%
    48,128    94    -0.00121  -0.0006  0.0006  1.249↓    0.0%  -0.021  8.52e-05  36.9%/20.5%/24.4%/18.2%
    48,640    95    -0.00113  -0.0018  0.0006  1.241↓    0.0%  -0.147  8.23e-05  37.5%/21.5%/22.9%/18.2%
    49,152    96    -0.00111  -0.0004  0.0011  1.253↓    0.0%  -0.415  7.95e-05  36.5%/21.1%/24.0%/18.4%
    49,664    97    -0.00099  -0.0008  0.0014  1.238↓    0.0%  -0.258  7.67e-05  40.4%/18.4%/23.8%/17.4%
    50,176    98    -0.00089  +0.0000  0.0009  1.255↓    0.0%  -2.514  7.39e-05  35.7%/23.2%/22.3%/18.8%
    50,688    99    -0.00083  +0.0009  0.0007  1.228↓    0.0%  -0.910  7.12e-05  38.5%/16.4%/27.9%/17.2%
    51,200   100    -0.00074  -0.0010  0.0010  1.267↓    0.0%  -1.533  6.84e-05  35.5%/22.3%/25.8%/16.4%
    51,712   101    -0.00069  +0.0004  0.0009  1.219↓    0.0%  +0.230  6.58e-05  41.4%/15.8%/25.0%/17.8%
    52,224   102    -0.00065  -0.0001  0.0006  1.265↓    0.0%  -0.545  6.31e-05  35.2%/24.0%/24.2%/16.6%
    52,736   103    -0.00063  +0.0007  0.0011  1.258↓    0.0%  +0.415  6.06e-05  39.5%/21.9%/23.6%/15.0%
    53,248   104    -0.00062  -0.0005  0.0007  1.224↓    0.0%  -0.399  5.80e-05  39.3%/19.7%/22.3%/18.8%
    53,760   105    -0.00059  -0.0002  0.0007  1.246↓    0.0%  -0.545  5.55e-05  39.1%/17.8%/26.4%/16.8%
    54,272   106    -0.00055  -0.0005  0.0007  1.236↓    0.0%  -4.699  5.30e-05  42.8%/19.1%/22.1%/16.0%
    54,784   107    -0.00052  -0.0008  0.0008  1.240↓    0.0%  -0.527  5.06e-05  38.5%/18.8%/24.2%/18.6%
    55,296   108    -0.00051  -0.0001  0.0009  1.224↓    0.0%  -1.687  4.83e-05  37.9%/18.2%/27.1%/16.8%
    55,808   109    -0.00051  +0.0018  0.0008  1.254↓    0.0%  -0.995  4.59e-05  37.5%/19.5%/25.8%/17.2%
    56,320   110    -0.00053  -0.0000  0.0008  1.227↓    0.0%  -2.776  4.37e-05  39.5%/15.8%/26.2%/18.6%
    56,832   111    -0.00053  -0.0000  0.0006  1.236↓    0.0%  -1.507  4.14e-05  43.6%/17.4%/21.5%/17.6%
    57,344   112    -0.00053  +0.0001  0.0007  1.243↓    0.0%  -1.417  3.93e-05  39.5%/17.4%/27.0%/16.2%
    57,856   113    -0.00052  +0.0003  0.0006  1.235↓    0.0%  -1.711  3.71e-05  39.8%/20.3%/21.7%/18.2%
    58,368   114    -0.00050  -0.0004  0.0006  1.241↓    0.0%  -2.482  3.51e-05  40.6%/17.6%/25.6%/16.2%
    58,880   115    -0.00053  -0.0000  0.0005  1.225↓    0.0%  -0.984  3.30e-05  43.9%/19.7%/21.1%/15.2%
    59,392   116    -0.00052  +0.0025  0.0006  1.235↓    0.0%  -1.621  3.11e-05  38.9%/18.2%/24.8%/18.2%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0001 (Overtrade)_ETH\ckpt_step0059392.pth  [79% apmācības]
    59,904   117    -0.00052  -0.0017  0.0006  1.214↓    0.0%  -0.553  2.92e-05  44.1%/14.3%/26.0%/15.6%
    60,416   118    -0.00054  +0.0002  0.0006  1.240↓    0.0%  -1.184  2.73e-05  36.1%/20.1%/25.4%/18.4%
