Žurnāls: ppo_trader_Realistic Mode, OP - 0.0001 (Overtrade)_BTC.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.0001 (Overtrade)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 771,726 sveces  |  2019-01-05 05:00:00 → 2026-05-10 16:05:00
Izmantojam     : 330,740 sveces  |  2023-03-19 05:05:00 → 2026-05-10 16:05:00
Apmācība (~2g) : 0..220,493  (2023-03-19 05:05:00 → 2025-04-22 20:50:00)
Tests  (~1g)   : 220,493..330,740  (2025-04-22 20:55:00 → 2026-05-10 16:05:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.0001  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.0001
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.0001 (Overtrade)_BTC/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    75,264   147    -0.00033  -0.0002  0.0006  1.276↓    0.0%  -2.021  1.03e-06  35.9%/21.3%/25.6%/17.2%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0001 (Overtrade)_BTC\ckpt_step0075264.pth  [100% apmācības]

────────────────────────────────────────────────────────────────────────────────
  Vidējais ātrums: 555 soļi/sek
  Vidējā atlīdzība (pēdējie 10 atjauninājumi): -0.00033
  Galīgā entropija: 1.276  (sākums: 1.300)
────────────────────────────────────────────────────────────────────────────────

✓ Galīgais modelis saglabāts: ppo_trader_Realistic Mode, OP - 0.0001 (Overtrade)_BTC.pth

============================================================
11. SOLIS: Bektests (4 varianti)
============================================================

────────────────────────────────────────────────────────────  1. Komisija + slipāža          
  Bilance: $0.24 | Ienesīgums: -99.98% | MaxDD: 99.98% | Sharpe: -16.846 | Calmar: -1.000 | PF: 0.261 | Darījumi: 3240 | Win%: 10.0%

────────────────────────────────────────────────────────────  2. Tikai komisija              
  Bilance: $96.39 | Ienesīgums: -90.36% | MaxDD: 90.36% | Sharpe: -3.080 | Calmar: -1.000 | PF: 0.712 | Darījumi: 3237 | Win%: 33.4%

────────────────────────────────────────────────────────────  3. Tikai slipāža              
  Bilance: $3.28 | Ienesīgums: -99.67% | MaxDD: 99.67% | Sharpe: -12.851 | Calmar: -1.000 | PF: 0.344 | Darījumi: 3240 | Win%: 14.9%

────────────────────────────────────────────────────────────  4. Bez izmaksām               
  Bilance: $1,284.95 | Ienesīgums: +28.50% | MaxDD: 40.25% | Sharpe: 0.931 | Calmar: 0.708 | PF: 1.086 | Darījumi: 3237 | Win%: 48.6%


======================================================================
12. SOLIS: Rezultāti
======================================================================

  Metrika                     1. Komisija + slipāža            2. Tikai komisija                3. Tikai slipāža                4. Bez izmaksām               
  ──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  Galīgā bilance                                       $0.24                          $96.39                           $3.28                       $1,284.95
  Ienesīgums                                         -99.98%                         -90.36%                         -99.67%                         +28.50%
  Maks. kritums                                       99.98%                          90.36%                          99.67%                          40.25%
  Sharpe (pēc darījumiem)                            -16.846                          -3.080                         -12.851                           0.931
  Calmar koeficients                                  -1.000                          -1.000                          -1.000                           0.708
  Peļņas faktors                                       0.261                           0.712                           0.344                           1.086
  Vid. PnL / solis ($)                             -0.005818                       -0.003649                       -0.006572                        0.002585
  Darījumi                                              3240                            3237                            3240                            3237
  Uzvaru īpatsvars                                     10.0%                           33.4%                           14.9%                           48.6%
  Vid. darījuma P&L                                  -0.169%                         -0.031%                         -0.129%                         +0.009%
  Vid. ilgums (h)                                        1.2                             1.2                             1.2                             1.2
  Vid. slip (ieeja+izeja)                            0.0921%                               —                         0.0921%                               —
  Vid. komisija                                      0.0800%                         0.0800%                               —                               —

  Zudumi no komisijām        : +118.86%
  Zudumi no slipāžas        : +128.17%
  Kopējie zudumi             : +128.47%

  Signāli (variants 1):
    HOLD  :   99,196  (90.0%)
    LONG  :    5,184  (4.7%)
    SHORT :    2,737  (2.5%)
    CLOSE :    3,128  (2.8%)

  Darījumi: LONG=1171  SHORT=2069

  ──────────────────────────────────────────────────────────
  TOP 5 IENESĪGĀKIE
  1. LONG  | 2025-05-08 09:10 → 2025-05-09 01:25 | 16h 15m | P&L: +20.04$ (+2.810%) | slip: 0.024%/0.062%
  2. LONG  | 2025-05-19 09:10 → 2025-05-20 01:10 | 16h 0m | P&L: +14.71$ (+2.590%) | slip: 0.053%/0.076%
  3. LONG  | 2025-05-01 09:30 → 2025-05-02 01:10 | 15h 40m | P&L: +14.02$ (+1.696%) | slip: 0.027%/0.030%
  4. LONG  | 2025-05-06 16:20 → 2025-05-06 23:10 | 6h 50m | P&L: +11.09$ (+1.389%) | slip: 0.060%/0.035%
  5. LONG  | 2025-06-09 09:45 → 2025-06-09 22:10 | 12h 25m | P&L: +10.40$ (+2.769%) | slip: 0.040%/0.093%

  ──────────────────────────────────────────────────────────
  TOP 5 ZAUDĪGĀKIE
  1. LONG  | 2025-06-05 15:35 → 2025-06-06 01:10 | 9h 35m | P&L: -11.55$ (-2.800%) | slip: 0.046%/0.020%
  2. LONG  | 2025-04-23 09:05 → 2025-04-24 01:50 | 16h 45m | P&L: -9.84$ (-1.062%) | slip: 0.048%/0.039%
  3. LONG  | 2025-04-22 21:55 → 2025-04-22 22:15 | 0h 20m | P&L: -9.69$ (-0.973%) | slip: 0.359%/0.161%
  4. LONG  | 2025-06-20 09:10 → 2025-06-21 01:20 | 16h 10m | P&L: -8.97$ (-2.649%) | slip: 0.074%/0.020%
  5. LONG  | 2025-05-02 14:45 → 2025-05-03 02:05 | 11h 20m | P&L: -8.12$ (-1.002%) | slip: 0.091%/0.028%

  ✓ Darījumu žurnāls: backtest_Realistic Mode, OP - 0.0001 (Overtrade)_BTC_trades.csv

──────────────────────────────────────────────────────────────────────
  ✓ Rezultāts pievienots: experiments.csv

======================================================================
GATAVS - versija Realistic Mode, OP - 0.0001 (Overtrade)  |  simbols: BTC  |  eksperiments: OP - 0.0001 (Overtrade)
======================================================================
