Žurnāls: ppo_trader_Realistic Mode, OP - 0.0008 (Active)_ETH.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.0008 (Active)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 772,429 sveces  |  2019-01-05 05:00:00 → 2026-05-13 02:40:00
Izmantojam     : 331,041 sveces  |  2023-03-20 14:35:00 → 2026-05-13 02:40:00
Apmācība (~2g) : 0..220,694  (2023-03-20 14:35:00 → 2025-04-24 23:05:00)
Tests  (~1g)   : 220,694..331,041  (2025-04-24 23:10:00 → 2026-05-13 02:40:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.0008  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.0008
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.0008 (Active)_ETH/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    45,056    88    -0.00165  -0.0012  0.0010  1.219↓    0.0%  +0.132  1.03e-04  40.4%/20.9%/21.3%/17.4%
    45,568    89    -0.00157  -0.0008  0.0009  1.207↓    0.0%  -0.152  1.00e-04  45.9%/19.1%/19.3%/15.6%
    46,080    90    -0.00158  -0.0005  0.0010  1.161↓    0.0%  -0.089  9.70e-05  51.2%/15.0%/18.2%/15.6%
    46,592    91    -0.00154  -0.0000  0.0007  1.221↓    0.0%  -0.032  9.40e-05  47.5%/18.2%/19.3%/15.0%
    47,104    92    -0.00158  +0.0004  0.0007  1.184↓    0.0%  -0.809  9.11e-05  45.7%/18.4%/20.7%/15.2%
    47,616    93    -0.00152  -0.0010  0.0009  1.196↓    0.0%  +0.124  8.81e-05  41.8%/17.8%/23.6%/16.8%
    48,128    94    -0.00145  -0.0007  0.0007  1.190↓    0.0%  -0.462  8.52e-05  46.5%/16.2%/22.1%/15.2%
    48,640    95    -0.00138  -0.0021  0.0006  1.178↓    0.0%  -0.465  8.23e-05  46.9%/17.6%/19.5%/16.0%
    49,152    96    -0.00138  +0.0002  0.0008  1.193↓    0.0%  -0.542  7.95e-05  45.7%/18.0%/19.9%/16.4%
    49,664    97    -0.00129  -0.0004  0.0015  1.197↓    0.0%  -0.111  7.67e-05  46.5%/16.4%/20.5%/16.6%
    50,176    98    -0.00127  -0.0011  0.0009  1.237↓    0.0%  -0.601  7.39e-05  37.7%/24.2%/19.5%/18.6%
    50,688    99    -0.00128  +0.0011  0.0007  1.167↓    0.0%  -0.940  7.12e-05  46.7%/14.5%/23.8%/15.0%
    51,200   100    -0.00125  -0.0008  0.0010  1.207↓    0.0%  -2.689  6.84e-05  43.0%/18.2%/22.9%/16.0%
    51,712   101    -0.00121  +0.0008  0.0008  1.168↓    0.0%  +0.494  6.58e-05  49.2%/14.1%/21.1%/15.6%
    52,224   102    -0.00120  -0.0005  0.0007  1.218↓    0.0%  +0.038  6.31e-05  41.8%/21.9%/20.9%/15.4%
    52,736   103    -0.00121  -0.0003  0.0013  1.190↓    0.0%  +0.505  6.06e-05  46.9%/19.3%/19.5%/14.3%
    53,248   104    -0.00117  +0.0000  0.0007  1.178↓    0.0%  +0.095  5.80e-05  45.1%/17.8%/19.3%/17.8%
    53,760   105    -0.00113  -0.0006  0.0007  1.185↓    0.0%  -0.243  5.55e-05  45.7%/15.4%/23.4%/15.4%
    54,272   106    -0.00109  -0.0003  0.0007  1.193↓    0.0%  -2.839  5.30e-05  46.1%/18.9%/19.5%/15.4%
    54,784   107    -0.00103  +0.0000  0.0008  1.175↓    0.0%  +0.198  5.06e-05  50.0%/14.6%/19.7%/15.6%
    55,296   108    -0.00095  -0.0002  0.0011  1.184↓    0.0%  -0.233  4.83e-05  43.4%/17.4%/24.0%/15.2%
    55,808   109    -0.00089  +0.0023  0.0008  1.208↓    0.0%  -1.323  4.59e-05  44.3%/18.0%/21.7%/16.0%
    56,320   110    -0.00087  +0.0000  0.0009  1.178↓    0.0%  -3.127  4.37e-05  46.9%/13.7%/22.9%/16.6%
    56,832   111    -0.00086  +0.0002  0.0006  1.181↓    0.0%  -1.255  4.14e-05  48.4%/15.4%/19.9%/16.2%
    57,344   112    -0.00080  -0.0004  0.0006  1.180↓    0.0%  -1.896  3.93e-05  49.0%/13.3%/23.0%/14.6%
    57,856   113    -0.00076  +0.0004  0.0007  1.190↓    0.0%  -1.828  3.71e-05  46.3%/18.4%/19.1%/16.2%
    58,368   114    -0.00075  -0.0008  0.0005  1.194↓    0.0%  -1.746  3.51e-05  47.3%/16.4%/21.3%/15.0%
    58,880   115    -0.00076  -0.0005  0.0005  1.167↓    0.0%  -0.367  3.30e-05  48.6%/18.0%/18.9%/14.5%
    59,392   116    -0.00075  +0.0018  0.0006  1.171↓    0.0%  -1.128  3.11e-05  46.9%/16.4%/20.7%/16.0%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0008 (Active)_ETH\ckpt_step0059392.pth  [79% apmācības]
    59,904   117    -0.00073  -0.0007  0.0006  1.159↓    0.0%  +0.030  2.92e-05  50.4%/13.9%/21.9%/13.9%
    60,416   118    -0.00073  +0.0001  0.0006  1.176↓    0.0%  -1.169  2.73e-05  45.3%/17.4%/20.1%/17.2%
    60,928   119    -0.00073  -0.0012  0.0005  1.170↓    0.0%  -0.497  2.55e-05  47.5%/18.2%/19.1%/15.2%
    61,440   120    -0.00071  -0.0006  0.0006  1.160↓    0.0%  -2.168  2.38e-05  48.0%/14.5%/22.5%/15.0%
    61,952   121    -0.00068  -0.0002  0.0007  1.179↓    0.0%  -0.699  2.21e-05  47.9%/15.2%/21.3%/15.6%
    62,464   122    -0.00068  -0.0006  0.0007  1.213↓    0.0%  -1.821  2.05e-05  40.4%/21.3%/23.6%/14.6%
    62,976   123    -0.00069  -0.0002  0.0008  1.177↓    0.0%  -2.013  1.89e-05  47.9%/15.0%/20.5%/16.6%
